title,url,price,avg_review,num_reviews,desc_text,desc_list,prod_category
Sam Edelman Hazel Spiced Mahogany Dress Nappa Leather,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/599581132,59.95,4.3,71,"The Sam Edelman Hazel stilettos boast a classic pointed toe and leg-lengthening low-cut vamp for a striking look that's sure to turn heads.Slip-on pump is available in a variety of leather, man-made, and textile uppers. Fit technology features a padded sock to boost comfort.Synthetic insole.Wrapped high stiletto heel.Leather outsole with synthetic heeltap. Imported. Some colors contain dyed real fur from calf. Imported from China.Product measurements were taken using size 6, width M. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Heel Height: 3 34 in Weight: 7 ozSam Edelman Hazel Spiced Mahogany Dress Nappa Leather",,
Saucony Omni ISO 2 Marine/Silver,https://www.walmart.com/ip/Natori-Womens-Statement-Side-Support-Bra-Style-746211/818483884?variantFieldId=actual_color,19.99,,0,,,Clothing
SeaVees 06/67 Monterey Standard Green,https://www.walmart.com/ip/Under-Armour-UA-Charged-Assert-8-Black-Black-Black/164728944,42.97,4.3,32,"There's no mistaking the clean and sleek lines of the Monterey Standard sneaker!Durable canvas uppers with a round toe.Lace-up closure for a secure fit. Soft and breathable washed cotton canvas linings.Vent holes at medial side for increased airflow.Features a perforated contoured footbed that provides cooling and airflow for a comfortable wear.Molded SeaVees logo on lateral side midsole.Textured toe bumper and durable midsole. Dual compound outsole offers cushioning for a soft ride while providing maximum grip and long lasting wearability. SeaVees recommends these to be worn with no-show socks.Imported. Product measurements were taken using size 11, width D - Medium. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 13 oz",,
adidas Originals Trefoil Crew Sweatshirt Flash Orange/White,https://www.walmart.com/ip/Women-s-SoftWalk-Helena-Ankle-Boot/296233997?variantFieldId=actual_color,23.54,4.2,120,,,Clothing
Saucony Omni ISO 2 Green/Teal,https://www.walmart.com/ip/Natori-Womens-Statement-Side-Support-Bra-Style-746211/735907856?variantFieldId=actual_color,500.00,,0,"Enjoy even better stability and support during every run with the Saucony Omni ISO 2 running shoe!Predecessor: Omni ISO.Support Type: Stability, moderate to severe pronation.Cushioning: Plush, flexible response. Surface: Road, track.Differential: 8 mm.Engineered mesh upper for a dynamic, lightweight fit and feel.FLEXFILM lightweight, strong material is melded to the upper, which allows for fewer layers in the shoe and a seamless, flexible feel.ISOFIT is a soft inner sleeve and floating support cage combined to create a dynamic fit system that adapts to the shape and motion of your foot.Lace-up closure. Padded tongue and collar. Smooth fabric lining offers a great in-shoe feel.Removable foam insole. EVERUN topsole supplies heightened energy return and lasting cushioning. PWRFOAM medial-posted midsole delivers maximum energy return upon impact. External support frame provides ultimate motion control and stability.TRI-FLEX outsole increases force dispersion over a greater surface area while maintaining optimal flexibility and traction.Heel/Toe: 29 mm/21 mm.Imported. Product measurements were taken using size 9, width D - Medium. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 11 ozSaucony Omni ISO 2 Green/Teal",,
Columbia C532S WILDER QUEST-242 Sunglasses,https://www.walmart.com/ip/Columbia-C532S-WILDER-QUEST-242-Sunglasses/617687739,127.78,,0,,,Clothing
Lacoste Kids Carnaby Evo Strap 319 2 (Little Kid) Silver/White,https://www.walmart.com/ip/Men-s-Royal-Robbins-Everyday-Traveler-Short-10/504735256?variantFieldId=actual_color,,4.6,2036,,,Clothing
Palladium Pampa Smiley Festbag Blazing Yellow,https://www.walmart.com/ip/Kenneth-Cole-Reaction-Klay-Flex-Chukka-Cognac/336861669,106.00,,0,"Put a smile on everybody's face with the irresistible Palladium Pampa Smiley Festbag boot!Durable, cotton canvas uppers in a sneaker-inspired silhouette.Rubber cap toe for added durability.Traditional lace-up closure with metal eyelets.Woven label on the tongue and rubber logo at medial quarter.Rubber smiley face on the lateral quarter.Features an interior zippered pocket.Soft and breathable cotton twill linings.Features a thick, die-cut EVA sockliner with a deep-hugging heel cup.One-piece, molded rubber outsole with EVA sponge fillers for a comfortable step.Imported.Product measurements were taken using size Men's 11, Women's 12.5, width Medium. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 1 lb 1 ozPalladium Pampa Smiley Festbag Blazing Yellow",,
Fred Perry Twin Tipped Shirt Ice Slate/Electric Yellow/Electric Yellow,https://www.walmart.com/ip/Publish-Buy-Button-Up-Shirt-Green/534848167,49.95,4.8,532,,,Clothing
Chaco Z/1 Classic Peppercorn,https://www.walmart.com/ip/Hard-Tail-Overlap-Joggers-Cappuccino/872140205,164.00,4.4,192,,,Clothing
Merrell Ashford Classic Chukka Leather Butternut,https://www.walmart.com/ip/COACH-Smooth-Leather-Skinny-Wallet-Red-Apple-Gunmetal/895086793,85.00,,0,,,Clothing
Cole Haan Anica Thong Sandal Pecan Rose Gold Metallic,https://www.walmart.com/ip/Katy-Perry-The-Jamie-Silver/652604723,123.00,4.4,5,,,Clothing
Livie & Luca Briar (Toddler/Little Kid) Amber,https://www.walmart.com/ip/Herschel-Supply-Co-Kids-Heritage-XL-Youth-Aster-Purple-Saddle-Brown/980559399?variantFieldId=actual_color,55.30,4.5,6,,,Clothing
BB Dakota Get A Crew Sweater Harvest Yellow,https://www.walmart.com/ip/Men-s-Propet-Propet-One-Reel-Fit-Sneaker/417004682,69.99,5.0,1,,,Clothing
Billabong Surf Club Hat Golden Hour,https://www.walmart.com/ip/Lilly-Pulitzer-Lanette-Top-Resort-White/677376675?variantFieldId=actual_color,500.00,,0,Earn your beach badge with the salty Billabong Surf Club hat!Stylish baseball cap in a durable canvas. Five-panel construction. Screen print logo adorns front.Adjustable self-fabric strap with metal clasp closure.Woven logo tab at back.100% cotton.Imported. Measurements: Circumference: 22 in Brim: 3 inBillabong Surf Club Hat Golden Hour,,
Jessica McClintock Darcey Light Gold,https://www.walmart.com/ip/Skechers-Stamina-Cutback-Men-s-Shoes-Taupe-Black/474861941,40.00,4.7,1038,,,Jewelry
Eric Michael Jillian Gold,https://www.walmart.com/ip/Stance-Icon-Socks-Dark-Navy/964953323,134.95,4.8,288,,,Clothing
Yosi Samra Kids Miss Samara Glitter Ballet Flat (Toddler/Little Kid/Big Kid) Gold Glitter,https://www.walmart.com/ip/UGG-Jane-Patent-Jasmine/246407139,79.90,4.6,10,,,Clothing
Bloch Contoursoft Footed Tights Suntan,https://www.walmart.com/ip/Women-s-SoftWalk-Helena-Ankle-Boot/465950855?variantFieldId=actual_color,23.54,4.2,120,,,Clothing
TMRW STUDIO Antonio Mini Rose Gold,https://www.walmart.com/ip/NYDJ-Blouse-w-Pleated-Back-Avalon-Bloom/394046329?variantFieldId=actual_color,319.00,4.8,545,"Clean lines and supple leather, your style is modern and bold when you carry the magnetic snap leather TMRW STUDIO Antonio Mini handbags with structured handles and detachable, adjustable crossbody strap.Signature logo embossed detail at sides with protective metal foot base. Included zipper pouch.Interior features a back-wall slip pocket.Imported.This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.ours.com for full manufacturer warranty details.Measurements: Bottom Width: 9 in Depth: 4 in Height: 8 12 in Handle Length: 9 in Handle Drop: 2 12 in Weight: 1 lb 3 ozTMRW STUDIO Antonio Mini Rose Gold",,
Kenneth Cole Reaction Great Viber Soft Gold,https://www.walmart.com/ip/Volcom-Kids-Frickin-Chino-Shorts-Big-Kids-Service-Blue/986872847,43.00,4.6,22,,,Clothing
Columbia Women's PFG Mesh Ball Cap,https://www.walmart.com/ip/Columbia-Women-s-PFG-Mesh-Snapback-Hat/672598886,50.00,,0,,,Clothing
Brixton Durham Long Sleeve Flannel Brass,https://www.walmart.com/ip/Edwards-Garment-Short-Sleeve-Traditional-Collar-Camp-Shirt-Style-1031/231058811?variantFieldId=actual_color,26.01,4.7,659,,,Clothing
Columbia Men's PFG Mesh Hooks Ball Cap,https://www.walmart.com/ip/Columbia-Men-s-PFG-Mesh-Hooks-Ball-Cap/551927010,49.00,,0,,,Clothing
Sam Edelman Hazel Dijon Yellow Kenya Croco Embossed Leather,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/553372543,59.95,4.3,71,"The Sam Edelman Hazel stilettos boast a classic pointed toe and leg-lengthening low-cut vamp for a striking look that's sure to turn heads.Slip-on pump is available in a variety of leather, man-made, and textile uppers. Fit technology features a padded sock to boost comfort.Synthetic insole.Wrapped high stiletto heel.Leather outsole with synthetic heeltap. Imported. Some colors contain dyed real fur from calf. Imported from China.Product measurements were taken using size 6, width M. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Heel Height: 3 34 in Weight: 7 ozSam Edelman Hazel Dijon Yellow Kenya Croco Embossed Leather",,
Marmot PreCip Eco Jacket Yellow Gold,https://www.walmart.com/ip/Bandolino-Cait-3-Nude/789774831?variantFieldId=actual_color,20.98,4.8,4,,,Clothing
ARIAT WOMANS CRUISER ROSE GOLD 6,https://www.walmart.com/ip/Hard-Tail-Overlap-Joggers-Cappuccino/218829764,68.00,4.4,192,ARIAT WOMANS CRUISER ROSE GOLD 6,,
Merrell Vapor Glove 4 Flame,https://www.walmart.com/ip/Magicsuit-Plus-Size-Solid-Mila-One-Piece-Romper/651239364,74.00,,0,,,Clothing
Polo Ralph Lauren Kids Easten (Little Kid) Gold Metallic/White Pony Player,https://www.walmart.com/ip/Ted-Baker-Maison-Long-Sleeve-Small-Diamond-Print-Shirt-White/928621962,71.00,,0,,,Clothing
Clarks Vargo Apron Dark Tan Leather,https://www.walmart.com/ip/Clarks-Vargo-Apron-Dark-Tan-Leather/754924286?variantFieldId=actual_color,108.00,4.6,8,,,Clothing
THACKER Le Pouch Peekaboo Crossbody Crimson/Brushed Gold,https://www.walmart.com/ip/Women-s-Merrell-Dassie-Stitch-Buckle-Slip-On/448619150?variantFieldId=actual_color,500.00,4.4,130,Make it clear that you came to celebrate the game when you show up with the transparent snap synthetic THACKER Le Pouch Peekaboo Crossbody bag with ring handles and detachable crossbody strap.Signature logo print at front. Interior slip pocket.Imported.This product may have a manufacturer's warranty. Please visit the manufacturer's website or contact us at warranty@support.ours.com for full manufacturer warranty details.Measurements: Bottom Width: 10 in Depth: 14 in Height: 8 12 in Strap Length: 43 in Strap Drop: 21 12 in Handle Length: 8 in Handle Drop: 4 in Weight: 13.6 ozTHACKER Le Pouch Peekaboo Crossbody Crimson/Brushed Gold,,
Yosi Samra Kids Miss Samara Glitter Ballet Flat (Toddler/Little Kid/Big Kid) Gold Glitter,https://www.walmart.com/ip/Natori-Womens-Gloss-T-Shirt-Bra-Style-731192/750863922,40.00,5.0,1,,,Clothing
FDJ French Dressing Jeans Solid Cool Twill Olivia Slim Ankle Buttercup,https://www.walmart.com/ip/SAXX-UNDERWEAR-Daytripper-Boxer-Brief-Fly-Navy-Heather/951031543?variantFieldId=actual_color,22.95,4.2,672,,,Clothing
Jewel Badgley Mischka Cook Gold Glitter,https://www.walmart.com/ip/Florsheim-Astor-Wing-Tip-Oxford-Cognac-Smooth-Brown-Sole/703113702?variantFieldId=actual_color,,4.6,61,,,Clothing
Saucony Originals Shadow Original White/Gold,https://www.walmart.com/ip/Under-Armour-UA-Charged-Assert-8-Black-Black-Black/122058410,,4.3,32,,,Clothing
etnies Jameson 2 Eco Black/Gold,https://www.walmart.com/ip/Florsheim-Getaway-Fisherman-Sandal-Brown/484155261?variantFieldId=actual_color,500.00,4.2,108,"You don't need tricked out kicks to skate with the best. Keep it simple with the slimmed down style of the Jameson 2 from etnies.Made with eco-friendly recycled materials.Durable canvas uppers.etnies logo embroidery on tongue, with additional details on back heel and foxing.Thinly padded tongue and collar for added comfort.STI Foam Lite level 1 footbed combats the abuse feet take while skating. Textile fabric lining for moisture-wicking comfort.Internal EVA midsole for added cushioning and support.Cupsole construction for added durability.Durable 400 NBS rubber outsole.Product measurements were taken using size 8, width D - Medium. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 13 ozetnies Jameson 2 Eco Black/Gold",,
Kelsi Dagger Brooklyn Kenmare Ankle Boot Russet Veg Leather,https://www.walmart.com/ip/SAXX-UNDERWEAR-Daytripper-Boxer-Brief-Fly-Navy-Heather/895906289?variantFieldId=actual_color,75.00,4.2,672,,,Clothing
Sam Edelman Hazel Natural/Gold Metallic Fleck Cork,https://www.walmart.com/ip/Sam-Edelman-Hazel-Baltic-Navy-Suede-Leather/898011972,59.95,4.3,71,"The Sam Edelman Hazel stilettos boast a classic pointed toe and leg-lengthening low-cut vamp for a striking look that's sure to turn heads.Slip-on pump is available in a variety of leather, man-made, and textile uppers. Fit technology features a padded sock to boost comfort.Synthetic insole.Wrapped high stiletto heel.Leather outsole with synthetic heeltap. Imported. Some colors contain dyed real fur from calf. Imported from China.Product measurements were taken using size 6, width M. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Heel Height: 3 34 in Weight: 7 ozSam Edelman Hazel Natural/Gold Metallic Fleck Cork",,
Brixton Durham Long Sleeve Flannel Brass,https://www.walmart.com/ip/Women-s-SoftWalk-Helena-Ankle-Boot/417829111?variantFieldId=actual_color,23.54,4.2,120,,,Clothing
Donna Morgan Deep V-Neck Crepe Sheath Dress Terracotta,https://www.walmart.com/ip/Herschel-Supply-Co-Heritage-Backpack/768982604,57.00,5.0,1,,,Clothing
Columbia Columbia Lodge Full Zip Beet/Daredevil,https://www.walmart.com/ip/Natori-Devotion-Contour-Underwire-Bra-722179-Deep-Purple-Mulberry-Purple/614673435,40.00,4.8,533,,,Clothing
Nike Flex Experience RN 8 Black/Red Orbit/University Red/White,https://www.walmart.com/ip/Kenneth-Cole-Reaction-Klay-Flex-Chukka-Cognac/800631430,106.00,,0,"Hit the ground running with the supportive and cushioning Nike Flex Experience RN 8 running shoes. Predecessor: Flex Experience RN 7. Support Type: Neutral.Cushioning: Lightweight, flexible response.Surface: Road. Differential: 6 mm. Breathable textile upper. Lightly padded tongue and stretchy collar for a supportive wear.Soft fabric lining offers a great wear inside shoe.Removable foam insole. Fused synthetic throughout forefoot.Phylon foam in midsole delivers exceptional cushioning and lightweight durability. Rounded heel mimics the foot's shape and rolls naturally with the ground. Tri-star outsole pattern provides optimum flexibility.Lightweight, solid rubber under the toe and heel deliver reliable traction and lasting wear for longer miles.Imported. Product measurements were taken using size 6.5, width 4E - Extra Wide. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 7 ozNike Flex Experience RN 8 Black/Red Orbit/University Red/White",,
Columbia Women's PFG Mesh Snapback Hat,https://www.walmart.com/ip/Columbia-Women-s-PFG-Mesh-Snapback-Hat/427279423,50.00,,0,,,Clothing
Nine West Dylan Pump Red,https://www.walmart.com/ip/Skechers-Stamina-Cutback-Men-s-Shoes-Taupe-Black/221635767,40.00,4.7,1038,,,Clothing
Columbia Columbia Lodge Full Zip Beet/Daredevil,https://www.walmart.com/ip/UGG-Jane-Patent-Jasmine/145221980,79.90,4.6,10,,,Clothing
Columbia Men's Georgia Bulldogs Red PFG Mesh Fitted Hat,https://www.walmart.com/ip/Columbia-Men-s-Georgia-Bulldogs-Red-PFG-Mesh-Fitted-Hat/209991817,63.72,,0,,,Clothing
Columbia PFG Mesh Fish Flag Ball Cap,https://www.walmart.com/ip/Columbia-PFG-Mesh-Fish-Flag-Ball-Cap/704939226,56.05,,0,,,Clothing
Columbia Men's Bugaboo Beanie,https://www.walmart.com/ip/Columbia-Men-s-Bugaboo-Beanie/179700998,56.05,,0,,,Clothing
"Columbia Boys' Lightning Lift Insulated Jacket (Mountain Red/Beet, XL)",https://www.walmart.com/ip/Women-s-Merrell-Dassie-Stitch-Buckle-Slip-On/690000756?variantFieldId=actual_color,54.95,4.4,130,,,Clothing
kensie Modal Jersey Faux Wrap Dress KS5K8254 Redwood,https://www.walmart.com/ip/NYDJ-Blouse-w-Pleated-Back-Avalon-Bloom/158884156?variantFieldId=actual_color,37.78,4.8,545,,,Clothing
New Balance Kids IV574v1-USA (Infant/Toddler) Camo Green/Team Red,https://www.walmart.com/ip/Alternative-The-Luxe-Crew-3-Pack-Bundle-Navy-Heather-Grey-White/908320032,73.00,4.1,9,"Step back into classic, old-school flava with these New Balance Kids IV574v1-USA sneakers.Synthetic leather uppers feature a padded tongue and collar, and an easy-on hook-and-loop closure strap.Textile lining and a cushioned footbed for all-day comfort.ENCAP midsole technology provides support and maximum durability.TPU heel strip provides added stability.Dual-layered EVA midsole for cushioning.Solid rubber outsole for long-wearing durability.Imported.Product measurements were taken using size 8 Toddler, width M. Please note that measurements may vary by size.Weight of footwear is based on a single item, not a pair.Measurements: Weight: 3.88 ozNew Balance Kids IV574v1-USA (Infant/Toddler) Camo Green/Team Red",,Toys
